region,frame,variant,score,decision
7,17,noise,0.10910604894161224,0
7,17,rotated,0.42480984330177307,0
7,17,brightness,0.1551659256219864,0
7,18,original,0.11006365716457367,0
7,18,noise,0.08840632438659668,0
7,18,rotated,0.3779086172580719,0
7,18,brightness,0.12876887619495392,0
7,19,original,0.10470849275588989,0
7,19,noise,0.06919217109680176,0
7,19,rotated,0.33369603753089905,0
7,19,brightness,0.11104854196310043,0
7,20,original,0.1234961524605751,0
7,20,noise,0.12179633975028992,0
7,20,rotated,0.2844359576702118,0
7,20,brightness,0.1370815932750702,0
7,21,original,0.1366504579782486,0
7,21,noise,0.11384616047143936,0
7,21,rotated,0.27742671966552734,0
7,21,brightness,0.15815120935440063,0
7,22,original,0.17082050442695618,0
7,22,noise,0.16438567638397217,0
7,22,rotated,0.25911396741867065,0
7,22,brightness,0.2050405740737915,0
7,23,original,0.23344776034355164,0
7,23,noise,0.1847352832555771,0
7,23,rotated,0.2554921507835388,0
7,23,brightness,0.23993034660816193,0
7,24,original,0.22696922719478607,0
7,24,noise,0.2126743048429489,0
7,24,rotated,0.24295692145824432,0
7,24,brightness,0.24351166188716888,0
8,0,original,0.3191882073879242,0
8,0,noise,0.24922876060009003,0
8,0,rotated,0.24363751709461212,0
8,0,brightness,0.32136884331703186,0
8,1,original,0.3057200610637665,0
8,1,noise,0.2512996196746826,0
8,1,rotated,0.23371833562850952,0
8,1,brightness,0.3324372172355652,0
8,2,original,0.30637142062187195,0
8,2,noise,0.22998857498168945,0
8,2,rotated,0.201726496219635,0
8,2,brightness,0.3087904751300812,0
8,3,original,0.2756951153278351,0
8,3,noise,0.21515363454818726,0
8,3,rotated,0.1656273454427719,0
8,3,brightness,0.26757195591926575,0
8,4,original,0.2354029268026352,0
8,4,noise,0.18452705442905426,0
8,4,rotated,0.13614770770072937,0
8,4,brightness,0.24286973476409912,0
8,5,original,0.1821596324443817,0
8,5,noise,0.16880236566066742,0
8,5,rotated,0.1544734239578247,0
8,5,brightness,0.22955279052257538,0
8,6,original,0.21085523068904877,0
8,6,noise,0.16143611073493958,0
8,6,rotated,0.14277124404907227,0
8,6,brightness,0.19681838154792786,0
8,7,original,0.21415360271930695,0
8,7,noise,0.18359723687171936,0
8,7,rotated,0.15317116677761078,0
8,7,brightness,0.20644931495189667,0
8,8,original,0.21927186846733093,0
8,8,noise,0.18395626544952393,0
8,8,rotated,0.1461988091468811,0
8,8,brightness,0.22604477405548096,0
8,9,original,0.22535301744937897,0
8,9,noise,0.16206610202789307,0
8,9,rotated,0.1559411883354187,0
8,9,brightness,0.12933333218097687,0
8,10,original,0.24281324446201324,0
8,10,noise,0.2125225067138672,0
8,10,rotated,0.15239816904067993,0
8,10,brightness,0.2642357349395752,0
8,11,original,0.2820151746273041,0
8,11,noise,0.2374015748500824,0
8,11,rotated,0.1798839420080185,0
8,11,brightness,0.29562172293663025,0
8,12,original,0.3227679133415222,0
8,12,noise,0.27025148272514343,0
8,12,rotated,0.23275022208690643,0
8,12,brightness,0.3372252583503723,0
8,13,original,0.3554404079914093,0
8,13,noise,0.3025209605693817,0
8,13,rotated,0.26152917742729187,0
8,13,brightness,0.25406450033187866,0
8,14,original,0.35727205872535706,0
8,14,noise,0.2603289783000946,0
8,14,rotated,0.3429138958454132,0
8,14,brightness,0.36358267068862915,0
8,15,original,0.30984997749328613,0
8,15,noise,0.22826826572418213,0
8,15,rotated,0.39836370944976807,0
8,15,brightness,0.3306313157081604,0
8,16,original,0.2692534923553467,0
8,16,noise,0.2355615645647049,0
8,16,rotated,0.35297295451164246,0
8,16,brightness,0.27276259660720825,0
8,17,original,0.23580113053321838,0
8,17,noise,0.1941152811050415,0
8,17,rotated,0.48520681262016296,0
8,17,brightness,0.24502210319042206,0
8,18,original,0.24486519396305084,0
8,18,noise,0.19327247142791748,0
8,18,rotated,0.4835062026977539,0
8,18,brightness,0.25328752398490906,0
8,19,original,0.24829839169979095,0
8,19,noise,0.20912015438079834,0
8,19,rotated,0.45705661177635193,0
8,19,brightness,0.2679412066936493,0
8,20,original,0.26157042384147644,0
8,20,noise,0.21573415398597717,0
8,20,rotated,0.3730696737766266,0
8,20,brightness,0.2557632029056549,0
8,21,original,0.2832862436771393,0
8,21,noise,0.23871536552906036,0
8,21,rotated,0.33623501658439636,0
8,21,brightness,0.29197344183921814,0
8,22,original,0.3011685013771057,0
8,22,noise,0.23788809776306152,0
8,22,rotated,0.34054839611053467,0
8,22,brightness,0.3086547553539276,0
8,23,original,0.29107844829559326,0
8,23,noise,0.2735542356967926,0
8,23,rotated,0.3149887025356293,0
8,23,brightness,0.300625741481781,0
8,24,original,0.32861849665641785,0
8,24,noise,0.2428334653377533,0
8,24,rotated,0.2857584059238434,0
8,24,brightness,0.3230825364589691,0
9,0,original,0.22778549790382385,0
9,0,noise,0.17347951233386993,0
9,0,rotated,0.20776192843914032,0
9,0,brightness,0.256737619638443,0
9,1,original,0.2691870629787445,0
9,1,noise,0.18850740790367126,0
9,1,rotated,0.15744534134864807,0
9,1,brightness,0.28705161809921265,0
9,2,original,0.24262435734272003,0
9,2,noise,0.18389573693275452,0
9,2,rotated,0.08788535743951797,0
9,2,brightness,0.2588517665863037,0
9,3,original,0.21805472671985626,0
9,3,noise,0.09584340453147888,0
9,3,rotated,0.11290018260478973,0
9,3,brightness,0.20994889736175537,0
9,4,original,0.20745764672756195,0
9,4,noise,0.15832167863845825,0
9,4,rotated,0.1271321326494217,0
9,4,brightness,0.2049078494310379,0
9,5,original,0.18600191175937653,0
9,5,noise,0.1794949769973755,0
9,5,rotated,0.11243297159671783,0
9,5,brightness,0.199844092130661,0
9,6,original,0.17745539546012878,0
9,6,noise,0.14390280842781067,0
9,6,rotated,0.12408898770809174,0
9,6,brightness,0.17989873886108398,0
9,7,original,0.1826029270887375,0
9,7,noise,0.12972840666770935,0
9,7,rotated,0.12309278547763824,0
9,7,brightness,0.1721535474061966,0
9,8,original,0.18120139837265015,0
9,8,noise,0.13446271419525146,0
9,8,rotated,0.11614169925451279,0
9,8,brightness,0.1866711527109146,0
9,9,original,0.20074820518493652,0
9,9,noise,0.1679026037454605,0
9,9,rotated,0.11457418650388718,0
9,9,brightness,0.22208775579929352,0
9,10,original,0.23479576408863068,0
9,10,noise,0.16799701750278473,0
9,10,rotated,0.13752630352973938,0
9,10,brightness,0.24825727939605713,0
9,11,original,0.28022459149360657,0
9,11,noise,0.18726462125778198,0
9,11,rotated,0.15889717638492584,0
9,11,brightness,0.28987574577331543,0
9,12,original,0.27661922574043274,0
9,12,noise,0.17709487676620483,0
9,12,rotated,0.14771118760108948,0
9,12,brightness,0.2789859473705292,0
9,13,original,0.24420279264450073,0
9,13,noise,0.2531460225582123,0
9,13,rotated,0.18374139070510864,0
9,13,brightness,0.2674430012702942,0
9,14,original,0.2536904811859131,0
9,14,noise,0.17621545493602753,0
9,14,rotated,0.23224182426929474,0
9,14,brightness,0.2656378149986267,0
9,15,original,0.19311639666557312,0
9,15,noise,0.1394297033548355,0
9,15,rotated,0.2977926433086395,0
9,15,brightness,0.18073037266731262,0
9,16,original,0.17759749293327332,0
9,16,noise,0.13145995140075684,0
9,16,rotated,0.3585481643676758,0
9,16,brightness,0.1616123616695404,0
9,17,original,0.18833835422992706,0
9,17,noise,0.14240723848342896,0
9,17,rotated,0.3818064332008362,0
9,17,brightness,0.18980176746845245,0
9,18,original,0.18731153011322021,0
9,18,noise,0.1454388052225113,0
9,18,rotated,0.38414689898490906,0
9,18,brightness,0.17154408991336823,0
9,19,original,0.16008634865283966,0
9,19,noise,0.10765120387077332,0
9,19,rotated,0.31819841265678406,0
9,19,brightness,0.17461057007312775,0
9,20,original,0.17593751847743988,0
9,20,noise,0.11182337254285812,0
9,20,rotated,0.25285306572914124,0
9,20,brightness,0.1714080274105072,0
9,21,original,0.2021951526403427,0
9,21,noise,0.14082323014736176,0
9,21,rotated,0.232873797416687,0
9,21,brightness,0.21056360006332397,0
9,22,original,0.24793210625648499,0
9,22,noise,0.16282927989959717,0
9,22,rotated,0.2031305879354477,0
9,22,brightness,0.23374877870082855,0
9,23,original,0.2642010450363159,0
9,23,noise,0.210963636636734,0
9,23,rotated,0.19707302749156952,0
9,23,brightness,0.2492324709892273,0
9,24,original,0.1612638384103775,0
9,24,noise,0.11984232813119888,0
9,24,rotated,0.21497155725955963,0
9,24,brightness,0.16804924607276917,0
